Telecom Circle name,srcYear,srcMonth,Service provider,Wireless subscribers,Proportion of VLR on a peak day,Wireline subscribers,srcStateName
Kolkata,2021,Apr-2021,Reliance Jio,11368418,75.53,140990,West Bengal
Kolkata,2021,Apr-2021,Tata Tele.,,,46330,West Bengal
Kolkata,2021,Apr-2021,Vodafone Idea,6974869,84.22,14990,West Bengal
West Bengal,2021,Apr-2021,BSNL,2522925.80604582,71.95860880774,197909.916407309,West Bengal
West Bengal,2021,Apr-2021,Bharti,,98.50039426707,,West Bengal
West Bengal,2021,Apr-2021,Bharti Airtel (including Tata Tele.),15191819.5809483,,,West Bengal
West Bengal,2021,Apr-2021,Reliance Com.,903.192326663,20.25999874048,12.860350763,West Bengal
West Bengal,2021,Apr-2021,Reliance Jio,21640199.2835822,87.06457466551,61879.061582801,West Bengal
West Bengal,2021,Apr-2021,Tata Tele.,,,2296.067240071,West Bengal
West Bengal,2021,Apr-2021,Vodafone Idea,16786646.5179342,97.27371465583,118.71093012,West Bengal
West Bengal,2021,Mar-2021,BSNL,10523.88927613,0.30725389383,826.722925043,Andaman and Nicobar Islands
West Bengal,2021,Mar-2021,Bharti,,0.4017523058,,Andaman and Nicobar Islands
West Bengal,2021,Mar-2021,Bharti Airtel (including Tata Tele.),63497.599520109,,,Andaman and Nicobar Islands
West Bengal,2021,Mar-2021,Reliance Com.,3.860781912,0.08505269554,0.012374301,Andaman and Nicobar Islands
West Bengal,2021,Mar-2021,Reliance Jio,88367.543915715,0.35114141471,232.459493819,Andaman and Nicobar Islands
West Bengal,2021,Mar-2021,Tata Tele.,,,9.69320245,Andaman and Nicobar Islands
West Bengal,2021,Mar-2021,Vodafone Idea,69892.741396084,0.4067020262,0.49497204,Andaman and Nicobar Islands
Andhra Pradesh,2021,Mar-2021,BSNL,5677708.99832339,58.2,329282.60672532,Andhra Pradesh
Andhra Pradesh,2021,Mar-2021,Bharti,,96.02,,Andhra Pradesh
Andhra Pradesh,2021,Mar-2021,Bharti Airtel,,,151848.851900273,Andhra Pradesh
Andhra Pradesh,2021,Mar-2021,Bharti Airtel (including Tata Tele.),18358607.7283405,,,Andhra Pradesh
Andhra Pradesh,2021,Mar-2021,Reliance Com.,603.14933010133,108.55,13094.6122783904,Andhra Pradesh
Andhra Pradesh,2021,Mar-2021,Reliance Jio,18740708.3973937,77.81,208753.558668881,Andhra Pradesh
Andhra Pradesh,2021,Mar-2021,Vodafone Idea,9233331.15591312,90.69,29999.2057478971,Andhra Pradesh
North East,2021,Mar-2021,BSNL,41441.745354976,2.01427400631,2039.214364335,Arunachal Pradesh
North East,2021,Mar-2021,Bharti,,3.1258582058,,Arunachal Pradesh
North East,2021,Mar-2021,Bharti Airtel (including Tata Tele.),164165.205819959,,,Arunachal Pradesh
North East,2021,Mar-2021,Reliance Com.,0,,,Arunachal Pradesh
North East,2021,Mar-2021,Reliance Jio,128259.615331793,2.60558722203,1050.155341906,Arunachal Pradesh
North East,2021,Mar-2021,Vodafone Idea,42543.897564522,2.67088561395,9.97614321,Arunachal Pradesh
Assam,2021,Mar-2021,BSNL,3033066,46.54,82206,Assam
Assam,2021,Mar-2021,Bharti,,99.73,,Assam
Assam,2021,Mar-2021,Bharti Airtel (including Tata Tele.),9238358,,,Assam
Assam,2021,Mar-2021,Reliance Jio,9243798,78.49,47332,Assam
Assam,2021,Mar-2021,Vodafone Idea,3203509,91.23,3390,Assam
North East,2021,Mar-2021,BSNL,934587.209036448,45.42556559013,45988.016312205,Assam
North East,2021,Mar-2021,Bharti,,70.4938238334,,Assam
North East,2021,Mar-2021,Bharti Airtel (including Tata Tele.),3702225.86461956,,,Assam
North East,2021,Mar-2021,Reliance Com.,0,,,Assam
North East,2021,Mar-2021,Reliance Jio,2892489.08071474,58.76076089169,23682.925070838,Assam
North East,2021,Mar-2021,Vodafone Idea,959442.758643006,60.23335914585,224.98028883,Assam
Bihar,2021,Mar-2021,BSNL,4439060.58694829,36.76843112364,99027.211193136,Bihar
Bihar,2021,Mar-2021,Bharti,,73.71910973736,,Bihar
Bihar,2021,Mar-2021,Bharti Airtel (including Tata Tele.),27331439.6684031,,,Bihar
Bihar,2021,Mar-2021,Reliance Com.,128.332607598,78.50310635196,15.18729084,Bihar
Bihar,2021,Mar-2021,Reliance Jio,24690922.6087137,66.80129875974,75857.480287632,Bihar
Bihar,2021,Mar-2021,Tata Tele.,,,5671.693764198,Bihar
Bihar,2021,Mar-2021,Vodafone Idea,9198769.68603697,61.70596268292,1321.29430308,Bihar
Punjab,2021,Mar-2021,BSNL,209556.401899228,1.5134954848,8262.957704948,Chandigarh
Punjab,2021,Mar-2021,Bharti,,3.71861474763,,Chandigarh
Punjab,2021,Mar-2021,Bharti Airtel,,,5556.929648014,Chandigarh
Punjab,2021,Mar-2021,Bharti Airtel (including Tata Tele.),423915.568833383,,,Chandigarh
Punjab,2021,Mar-2021,Quadrant,,,7874.105788084,Chandigarh
Punjab,2021,Mar-2021,Reliance Com.,12.551825535,1.42363169039,72.582295485,Chandigarh
Punjab,2021,Mar-2021,Reliance Jio,463505.591001202,2.23859079759,3404.491670328,Chandigarh
Punjab,2021,Mar-2021,Tata Tele.,,,450.446817243,Chandigarh
Punjab,2021,Mar-2021,Vodafone Idea,315915.914573634,3.33951323437,79.131074025,Chandigarh
Madhya Pradesh,2021,Mar-2021,BSNL,1642143.79075312,11.782244276,66381.549359675,Chhattisgarh
Madhya Pradesh,2021,Mar-2021,Bharti,,25.115331659,,Chhattisgarh
Madhya Pradesh,2021,Mar-2021,Bharti Airtel,,,70696.06774175,Chhattisgarh
Madhya Pradesh,2021,Mar-2021,Bharti Airtel (including Tata Tele.),4011706.63771597,,,Chhattisgarh
Madhya Pradesh,2021,Mar-2021,Reliance Com.,93.15466985,24.93058357075,1.301042875,Chhattisgarh
Madhya Pradesh,2021,Mar-2021,Reliance Jio,8981181.97266042,22.34931450675,46715.7658869,Chhattisgarh
Madhya Pradesh,2021,Mar-2021,Tata Tele.,,,2919.5402115,Chhattisgarh
Madhya Pradesh,2021,Mar-2021,Vodafone Idea,5628532.91474732,22.37793745,614.092237,Chhattisgarh
Gujarat,2021,Mar-2021,BSNL,33266.610485235,0.28920900255,2627.21175111,Dadra and Nagar Haveli
Gujarat,2021,Mar-2021,Bharti,,0.56405611695,,Dadra and Nagar Haveli
Gujarat,2021,Mar-2021,Bharti Airtel,,,681.851760345,Dadra and Nagar Haveli
Gujarat,2021,Mar-2021,Bharti Airtel (including Tata Tele.),68133.293009544,,,Dadra and Nagar Haveli
Gujarat,2021,Mar-2021,Reliance Com.,1.103894148,0.43964274078,25.721860071,Dadra and Nagar Haveli
Haryana,2012,Nov-2012,Loop,0,,,Haryana
Gujarat,2021,Mar-2021,Reliance Jio,147287.24566029,0.42516821037,1347.787169352,Dadra and Nagar Haveli
Gujarat,2021,Mar-2021,Tata Tele.,,,449.003312586,Dadra and Nagar Haveli
Gujarat,2021,Mar-2021,Vodafone Idea,142234.108244577,0.51950610312,223.972237671,Dadra and Nagar Haveli
Gujarat,2021,Mar-2021,BSNL,23543.17970283,0.2046766839,1859.30930358,Daman and Diu
Gujarat,2021,Mar-2021,Bharti,,0.3991892871,,Daman and Diu
Gujarat,2021,Mar-2021,Bharti Airtel,,,482.55467841,Daman and Diu
Gujarat,2021,Mar-2021,Bharti Airtel (including Tata Tele.),48218.749601232,,,Daman and Diu
Gujarat,2021,Mar-2021,Reliance Com.,0.781239144,0.31114044684,18.203669238,Daman and Diu
Gujarat,2021,Mar-2021,Reliance Jio,104236.95236562,0.30089664786,953.845163856,Daman and Diu
Gujarat,2021,Mar-2021,Tata Tele.,,,317.765035908,Daman and Diu
Gujarat,2021,Mar-2021,Vodafone Idea,100660.786338906,0.36766070736,158.507842038,Daman and Diu
Delhi,2021,Mar-2021,Bharti,,92.73,,Delhi
Delhi,2021,Mar-2021,Bharti Airtel,,,1556389,Delhi
Delhi,2021,Mar-2021,Bharti Airtel (including Tata Tele.),16429584,,,Delhi
Delhi,2021,Mar-2021,MTNL,2161329,13.15,1319143,Delhi
Delhi,2021,Mar-2021,Reliance Com.,473,78.06,34006,Delhi
Delhi,2021,Mar-2021,Reliance Jio,19743775,68.33,260128,Delhi
Delhi,2021,Mar-2021,Tata Tele.,,,137712,Delhi
Delhi,2021,Mar-2021,Vodafone Idea,16219011,76.51,86514,Delhi
Gujarat,2021,Mar-2021,BSNL,5849785.20390534,50.8561142622,461983.47847884,Gujarat
Gujarat,2021,Mar-2021,Bharti,,99.1867544958,,Gujarat
Gujarat,2021,Mar-2021,Bharti Airtel,,,119900.59344018,Gujarat
Gujarat,2021,Mar-2021,Bharti Airtel (including Tata Tele.),11980935.9452919,,,Gujarat
Gujarat,2021,Mar-2021,Reliance Com.,194.114866512,77.30921673432,4523.074466124,Gujarat
Gujarat,2021,Mar-2021,Reliance Jio,25899805.7758228,74.76393506628,237002.367427488,Gujarat
Gujarat,2021,Mar-2021,Tata Tele.,,,78955.231571784,Gujarat
Gujarat,2021,Mar-2021,Vodafone Idea,25011234.0801624,91.35283309728,39384.519880524,Gujarat
Haryana,2021,Mar-2021,BSNL,5055231,35.77,127004,Haryana
Haryana,2021,Mar-2021,Bharti,,109.05,,Haryana
Haryana,2021,Mar-2021,Bharti Airtel,,,31502,Haryana
Haryana,2021,Mar-2021,Bharti Airtel (including Tata Tele.),5479581,,,Haryana
Haryana,2021,Mar-2021,Reliance Com.,84,71.43,2,Haryana
Haryana,2021,Mar-2021,Reliance Jio,9087484,67.96,120641,Haryana
Haryana,2021,Mar-2021,Tata Tele.,,,35504,Haryana
Haryana,2021,Mar-2021,Vodafone Idea,8256208,89.55,360,Haryana
Punjab,2021,Mar-2021,BSNL,41963.89339118,0.303079088,1654.66610938,Haryana
Punjab,2021,Mar-2021,Bharti,,0.74465657655,,Haryana
Punjab,2021,Mar-2021,Bharti Airtel,,,1112.78109959,Haryana
Punjab,2021,Mar-2021,Bharti Airtel (including Tata Tele.),84889.545612355,,,Haryana
Punjab,2021,Mar-2021,Quadrant,,,1576.79809754,Haryana
Punjab,2021,Mar-2021,Reliance Com.,2.513516475,0.28508376715,14.534682225,Haryana
Punjab,2021,Mar-2021,Reliance Jio,92817.48985337,0.44828019915,681.75309468,Haryana
Punjab,2021,Mar-2021,Tata Tele.,,,90.202456455,Haryana
Punjab,2021,Mar-2021,Vodafone Idea,63262.49944929,0.66874109345,15.846082125,Haryana
Himachal Pradesh,2021,Mar-2021,BSNL,3021606,35.73,75707,Himachal Pradesh
Himachal Pradesh,2021,Mar-2021,Bharti,,100.4,,Himachal Pradesh
Himachal Pradesh,2021,Mar-2021,Bharti Airtel,,,0,Himachal Pradesh
Himachal Pradesh,2021,Mar-2021,Bharti Airtel (including Tata Tele.),3363193,,,Himachal Pradesh
Himachal Pradesh,2021,Mar-2021,Reliance Com.,96,32.29,3,Himachal Pradesh
Himachal Pradesh,2021,Mar-2021,Reliance Jio,4132426,68.06,11586,Himachal Pradesh
Himachal Pradesh,2021,Mar-2021,Tata Tele.,,,1709,Himachal Pradesh
Himachal Pradesh,2021,Mar-2021,Vodafone Idea,674361,101.72,30,Himachal Pradesh
Jammu and Kashmir,2021,Mar-2021,BSNL,1242430.22637888,54.433693566,85523.9891634,Jammu and Kashmir
Jammu and Kashmir,2021,Mar-2021,Bharti,,92.1509123244,,Jammu and Kashmir
Jammu and Kashmir,2021,Mar-2021,Bharti Airtel,,,0,Jammu and Kashmir
Jammu and Kashmir,2021,Mar-2021,Bharti Airtel (including Tata Tele.),5500653.36073296,,,Jammu and Kashmir
Jammu and Kashmir,2021,Mar-2021,Reliance Com.,0,,0,Jammu and Kashmir
Jammu and Kashmir,2021,Mar-2021,Reliance Jio,4543510.46468376,75.0040543152,79074.11000124,Jammu and Kashmir
Jammu and Kashmir,2021,Mar-2021,Tata Tele.,,,0,Jammu and Kashmir
Jammu and Kashmir,2021,Mar-2021,Vodafone Idea,488341.14670092,84.1399159128,0,Jammu and Kashmir
Bihar,2021,Mar-2021,BSNL,1406696.41305171,11.65156887636,31380.788806864,Jharkhand
Bihar,2021,Mar-2021,Bharti,,23.36089026264,,Jharkhand
Bihar,2021,Mar-2021,Bharti Airtel (including Tata Tele.),8661075.33159687,,,Jharkhand
Bihar,2021,Mar-2021,Reliance Com.,40.667392402,24.87689364804,4.81270916,Jharkhand
Bihar,2021,Mar-2021,Reliance Jio,7824320.39128629,21.16870124026,24038.519712368,Jharkhand
Bihar,2021,Mar-2021,Tata Tele.,,,1797.306235802,Jharkhand
Bihar,2021,Mar-2021,Vodafone Idea,2915003.31396303,19.55403731708,418.70569692,Jharkhand
Karnataka,2021,Mar-2021,BSNL,7214006,51.1,721542,Karnataka
Karnataka,2021,Mar-2021,Bharti,,93.29,,Karnataka
Karnataka,2021,Mar-2021,Bharti Airtel,,,812574,Karnataka
Karnataka,2021,Mar-2021,Bharti Airtel (including Tata Tele.),30624712,,,Karnataka
Karnataka,2021,Mar-2021,Reliance Com.,1776,79.73,26395,Karnataka
Karnataka,2021,Mar-2021,Reliance Jio,21577501,79.47,259694,Karnataka
Karnataka,2021,Mar-2021,Tata Tele.,,,249104,Karnataka
Karnataka,2021,Mar-2021,Vodafone Idea,9219033,88.22,86462,Karnataka
Kerala,2021,Mar-2021,BSNL,10891495.6460173,67.44982328162,1031153.89500542,Kerala
Kerala,2021,Mar-2021,Bharti,,100.61581362859,,Kerala
Kerala,2021,Mar-2021,Bharti Airtel,,,67046.601491064,Kerala
Kerala,2021,Mar-2021,Bharti Airtel (including Tata Tele.),6780767.26400011,,,Kerala
Tamil Nadu,2021,Mar-2021,Bharti Airtel,,,9753.878635056,Puducherry
Kerala,2021,Mar-2021,Reliance Com.,460.111993679,50.23305128387,5688.022238561,Kerala
Kerala,2021,Mar-2021,Reliance Jio,10176646.2900071,76.13306481092,72952.203804727,Kerala
Kerala,2021,Mar-2021,Tata Tele.,,,18932.460755091,Kerala
Kerala,2021,Mar-2021,Vodafone Idea,16902083.3401383,95.95480926746,8373.83867021,Kerala
Jammu and Kashmir,2021,Mar-2021,BSNL,27761.77362112,1.216306434,1911.0108366,Ladakh
Jammu and Kashmir,2021,Mar-2021,Bharti,,2.0590876756,,Ladakh
Jammu and Kashmir,2021,Mar-2021,Bharti Airtel,,,0,Ladakh
Jammu and Kashmir,2021,Mar-2021,Bharti Airtel (including Tata Tele.),122910.63926704,,,Ladakh
Jammu and Kashmir,2021,Mar-2021,Reliance Com.,0,,0,Ladakh
Jammu and Kashmir,2021,Mar-2021,Reliance Jio,101523.53531624,1.6759456848,1766.88999876,Ladakh
Jammu and Kashmir,2021,Mar-2021,Tata Tele.,,,0,Ladakh
Jammu and Kashmir,2021,Mar-2021,Vodafone Idea,10911.85329908,1.8800840872,0,Ladakh
Kerala,2021,Mar-2021,BSNL,21020.353982676,0.13017671838,1990.104994584,Lakshadweep
Kerala,2021,Mar-2021,Bharti,,0.19418637141,,Lakshadweep
Kerala,2021,Mar-2021,Bharti Airtel,,,129.398508936,Lakshadweep
Kerala,2021,Mar-2021,Bharti Airtel (including Tata Tele.),13086.735999894,,,Lakshadweep
Kerala,2021,Mar-2021,Reliance Com.,0.888006321,0.09694871613,10.977761439,Lakshadweep
Kerala,2021,Mar-2021,Reliance Jio,19640.709992907,0.14693518908,140.796195273,Lakshadweep
Kerala,2021,Mar-2021,Tata Tele.,,,36.539244909,Lakshadweep
Kerala,2021,Mar-2021,Vodafone Idea,32620.659861744,0.18519073254,16.16132979,Lakshadweep
Madhya Pradesh,2021,Mar-2021,BSNL,4668731.20924687,33.497755724,188727.450640325,Madhya Pradesh
Madhya Pradesh,2021,Mar-2021,Bharti,,71.404668341,,Madhya Pradesh
Madhya Pradesh,2021,Mar-2021,Bharti Airtel,,,200993.93225825,Madhya Pradesh
Madhya Pradesh,2021,Mar-2021,Bharti Airtel (including Tata Tele.),11405566.362284,,,Madhya Pradesh
Madhya Pradesh,2021,Mar-2021,Reliance Com.,264.84533015,70.87941642925,3.698957125,Madhya Pradesh
Madhya Pradesh,2021,Mar-2021,Reliance Jio,25534137.0273396,63.54068549325,132816.2341131,Madhya Pradesh
Madhya Pradesh,2021,Mar-2021,Tata Tele.,,,8300.4597885,Madhya Pradesh
Madhya Pradesh,2021,Mar-2021,Vodafone Idea,16002318.0852527,63.62206255,1745.907763,Madhya Pradesh
Maharashtra,2021,Mar-2021,BSNL,3412097.999999999,29.28,368673,Maharashtra
Maharashtra,2021,Mar-2021,Bharti,,51.755,,Maharashtra
Maharashtra,2021,Mar-2021,Bharti Airtel,,,79810,Maharashtra
Maharashtra,2021,Mar-2021,Bharti Airtel (including Tata Tele.),9552446.999999985,,,Maharashtra
Maharashtra,2021,Mar-2021,Reliance Com.,206.5,54.235,6265,Maharashtra
Maharashtra,2021,Mar-2021,Reliance Jio,18373584.99999998,42.06,49831.5,Maharashtra
Maharashtra,2021,Mar-2021,Tata Tele.,,,113090.5,Maharashtra
Maharashtra,2021,Mar-2021,Vodafone Idea,16117496.999999985,48.39,13499,Maharashtra
Mumbai,2021,Mar-2021,Bharti,,77.94,,Maharashtra
Mumbai,2021,Mar-2021,Bharti Airtel,,,403492,Maharashtra
Mumbai,2021,Mar-2021,Bharti Airtel (including Tata Tele.),10082609,,,Maharashtra
Mumbai,2021,Mar-2021,MTNL,1134692,34.84,1584446,Maharashtra
Mumbai,2021,Mar-2021,Reliance Com.,869,102.53,64202,Maharashtra
Mumbai,2021,Mar-2021,Reliance Jio,15103932,55.64,396414,Maharashtra
Mumbai,2021,Mar-2021,Tata Tele.,,,488125,Maharashtra
Mumbai,2021,Mar-2021,Vodafone Idea,11327047,76.05,120041,Maharashtra
North East,2021,Mar-2021,BSNL,85529.219124864,4.15714351284,4208.61647394,Manipur
North East,2021,Mar-2021,Bharti,,6.4512777912,,Manipur
North East,2021,Mar-2021,Bharti Airtel (including Tata Tele.),338811.064567476,,,Manipur
North East,2021,Mar-2021,Reliance Com.,0,,,Manipur
North East,2021,Mar-2021,Reliance Jio,264707.594977452,5.37752062692,2167.354815384,Manipur
North East,2021,Mar-2021,Vodafone Idea,87803.887265208,5.5122861978,20.58918444,Manipur
North East,2021,Mar-2021,BSNL,88856.444060256,4.31886311811,4372.338460635,Meghalaya
North East,2021,Mar-2021,Bharti,,6.7022429298,,Meghalaya
North East,2021,Mar-2021,Bharti Airtel (including Tata Tele.),351991.362878979,,,Meghalaya
North East,2021,Mar-2021,Reliance Com.,0,,,Meghalaya
North East,2021,Mar-2021,Reliance Jio,275005.148487333,5.58671487543,2251.668422586,Meghalaya
North East,2021,Mar-2021,Vodafone Idea,91219.600469682,5.72672304495,21.39013701,Meghalaya
North East,2021,Mar-2021,BSNL,32860.623454112,1.59718899597,1616.965086645,Mizoram
North East,2021,Mar-2021,Bharti,,2.4786033646,,Mizoram
North East,2021,Mar-2021,Bharti Airtel (including Tata Tele.),130172.389374733,,,Mizoram
North East,2021,Mar-2021,Reliance Com.,0,,,Mizoram
North East,2021,Mar-2021,Reliance Jio,101701.578630091,2.06606212761,832.705258022,Mizoram
North East,2021,Mar-2021,Vodafone Idea,33734.558864814,2.11783952865,7.91043627,Mizoram
North East,2021,Mar-2021,BSNL,59254.880124736,2.88008055066,2915.74116081,Nagaland
North East,2021,Mar-2021,Bharti,,4.4694631388,,Nagaland
North East,2021,Mar-2021,Bharti Airtel (including Tata Tele.),234729.244827674,,,Nagaland
North East,2021,Mar-2021,Reliance Com.,0,,,Nagaland
North East,2021,Mar-2021,Reliance Jio,183390.155656598,3.72556119858,1501.549424716,Nagaland
North East,2021,Mar-2021,Vodafone Idea,60830.776518492,3.8189271597,14.26424406,Nagaland
Odisha,2021,Mar-2021,BSNL,6476145,59.74,148145,Orissa
Odisha,2021,Mar-2021,Bharti,,100.4,,Orissa
Odisha,2021,Mar-2021,Bharti Airtel (including Tata Tele.),11177746,,,Orissa
Odisha,2021,Mar-2021,Reliance Com.,201,24.38,6,Orissa
Odisha,2021,Mar-2021,Reliance Jio,14325397,80.57,48756,Orissa
Odisha,2021,Mar-2021,Tata Tele.,,,8116,Orissa
Odisha,2021,Mar-2021,Vodafone Idea,2364640,92.65,6540,Orissa
Tamil Nadu,2021,Mar-2021,BSNL,187014.905025672,1.12646511375,14576.37355569,Puducherry
Tamil Nadu,2021,Mar-2021,BSNL (VNOs),1680.515917245,,,Puducherry
Tamil Nadu,2021,Mar-2021,Bharti,,1.61734885464,,Puducherry
Tamil Nadu,2021,Mar-2021,Bharti Airtel (including Tata Tele.),460626.513863241,,,Puducherry
Tamil Nadu,2021,Mar-2021,Reliance Com.,12.956474214,2.53926490698,446.998360383,Puducherry
Tamil Nadu,2021,Mar-2021,Reliance Jio,429992.018792046,1.30959008394,4698.235191558,Puducherry
Tamil Nadu,2021,Mar-2021,Tata Tele.,,,2013.01441233,Puducherry
Tamil Nadu,2021,Mar-2021,Vodafone Idea,327918.738518538,1.57943161383,600.2146191,Puducherry
Punjab,2021,Mar-2021,BSNL,5508355.70470959,39.7834254272,217198.376185672,Punjab
Punjab,2021,Mar-2021,Bharti,,97.74672867582,,Punjab
Punjab,2021,Mar-2021,Bharti Airtel,,,146068.289252396,Punjab
Punjab,2021,Mar-2021,Bharti Airtel (including Tata Tele.),11142955.8855543,,,Punjab
Punjab,2021,Mar-2021,Quadrant,,,206977.096114376,Punjab
Punjab,2021,Mar-2021,Reliance Com.,329.93465799,37.42128454246,1907.88302229,Punjab
Punjab,2021,Mar-2021,Reliance Jio,12183610.9191454,58.84312900326,89489.755234992,Punjab
Punjab,2021,Mar-2021,Tata Tele.,,,11840.350726302,Punjab
Punjab,2021,Mar-2021,Vodafone Idea,8304099.58597708,87.78174567218,2080.02284385,Punjab
Rajasthan,2021,Mar-2021,BSNL,6398967,45.05,246388,Rajasthan
Rajasthan,2021,Mar-2021,Bharti,,98.04,,Rajasthan
Rajasthan,2021,Mar-2021,Bharti Airtel,,,82247,Rajasthan
Rajasthan,2021,Mar-2021,Bharti Airtel (including Tata Tele.),21955246,,,Rajasthan
Rajasthan,2021,Mar-2021,Reliance Com.,309,49.51,4576,Rajasthan
Rajasthan,2021,Mar-2021,Reliance Jio,25693559,73.51,118267,Rajasthan
Rajasthan,2021,Mar-2021,Tata Tele.,,,11746,Rajasthan
Rajasthan,2021,Mar-2021,Vodafone Idea,12248986,91.9,7510,Rajasthan
North East,2021,Mar-2021,BSNL,18286.393995648,0.88880928588,899.81435358,Sikkim
North East,2021,Mar-2021,Bharti,,1.3793018184,,Sikkim
North East,2021,Mar-2021,Bharti Airtel (including Tata Tele.),72438.783846732,,,Sikkim
North East,2021,Mar-2021,Reliance Com.,0,,,Sikkim
North East,2021,Mar-2021,Reliance Jio,56595.248090964,1.14972943644,463.386717288,Sikkim
North East,2021,Mar-2021,Vodafone Idea,18772.724611656,1.1785427046,4.40202708,Sikkim
West Bengal,2021,Mar-2021,BSNL,16883.77739998,0.49293623418,1326.335299778,Sikkim
West Bengal,2021,Mar-2021,Bharti,,0.6445427468,,Sikkim
West Bengal,2021,Mar-2021,Bharti Airtel (including Tata Tele.),101871.020076414,,,Sikkim
West Bengal,2021,Mar-2021,Reliance Com.,6.193963152,0.13645247884,0.019852446,Sikkim
West Bengal,2021,Mar-2021,Reliance Jio,141770.58516189,0.56334624266,372.941433074,Sikkim
West Bengal,2021,Mar-2021,Tata Tele.,,,15.5510827,Sikkim
West Bengal,2021,Mar-2021,Vodafone Idea,112130.929606264,0.6524837252,0.79409784,Sikkim
Tamil Nadu,2021,Mar-2021,BSNL,10811761.0949743,65.12353488625,842693.62644431,Tamil Nadu
Tamil Nadu,2021,Mar-2021,BSNL (VNOs),97154.484082755,,,Tamil Nadu
Tamil Nadu,2021,Mar-2021,Bharti,,93.50265114536,,Tamil Nadu
Tamil Nadu,2021,Mar-2021,Bharti Airtel,,,563894.121364944,Tamil Nadu
Tamil Nadu,2021,Mar-2021,Bharti Airtel (including Tata Tele.),26629876.4861368,,,Tamil Nadu
Tamil Nadu,2021,Mar-2021,Reliance Com.,749.043525786,146.80073509302,25842.001639617,Tamil Nadu
Tamil Nadu,2021,Mar-2021,Reliance Jio,24858825.981208,75.71040991606,271615.764808442,Tamil Nadu
Tamil Nadu,2021,Mar-2021,Tata Tele.,,,116376.98558767,Tamil Nadu
Tamil Nadu,2021,Mar-2021,Vodafone Idea,18957735.2614815,91.31056838617,34699.7853809,Tamil Nadu
Telangana,2021,Mar-2021,BSNL,4008719.00167661,58.2,232488.39327468,Telangana
Telangana,2021,Mar-2021,Bharti,,96.02,,Telangana
Telangana,2021,Mar-2021,Bharti Airtel,,,107212.148099727,Telangana
Telangana,2021,Mar-2021,Bharti Airtel (including Tata Tele.),12962006.2716595,,,Telangana
Telangana,2021,Mar-2021,Reliance Com.,425.85066989867,108.55,9245.3877216096,Telangana
Telangana,2021,Mar-2021,Reliance Jio,13231786.6026063,77.81,147389.441331119,Telangana
Telangana,2021,Mar-2021,Vodafone Idea,6519148.84408688,90.69,21180.7942521029,Telangana
North East,2021,Mar-2021,BSNL,110031.483478112,5.34807487347,5414.293720395,Tripura
North East,2021,Mar-2021,Bharti,,8.2994288146,,Tripura
North East,2021,Mar-2021,Bharti Airtel (including Tata Tele.),435873.078634483,,,Tripura
North East,2021,Mar-2021,Reliance Com.,0,,,Tripura
North East,2021,Mar-2021,Reliance Jio,340540.573868341,6.91806353511,2788.254914522,Tripura
North East,2021,Mar-2021,Vodafone Idea,112957.794655314,7.09143651615,26.48753877,Tripura
Uttar Pradesh East,2021,Mar-2021,BSNL,11480009,36.79,,Uttar Pradesh
